State,District,Sub District,% Rural Population,% Rural Households,OFC Density
HARYANA,Jhajjar,Bahadurgarh,55.99411511197634,54.05241400235143,0.3703
HARYANA,Panchkula,Kalka,56.019705723108416,52.184978453885535,0.349
BIHAR,Kishanganj,Kishanganj,56.13144558627153,56.20027086507533,0.7269
BIHAR,Kishanganj,Kishanganj,56.13144558627153,56.20027086507533,0.5657
ODISHA,Sundargarh,Biramitrapur,56.1472321714268,55.59093101784853,0.3016
WEST BENGAL,Nadia,Ranaghat - I,56.172113583437536,55.79039734467696,1.126
KERALA,Kasaragod,Hosdurg,56.179981810654986,58.18129081094847,0.1992
GUJARAT,Rajkot,Upleta,56.30309873010195,55.80393765381461,0.0098
JHARKHAND,Ramgarh,Chitarpur,56.56214197818984,56.80360959392068,0.8891
JHARKHAND,Bokaro,Gumia,56.62045547937799,56.880499045668266,0.1695
NAGALAND,Mokokchung,Changtongya,56.64287358968455,57.28900255754476,0.493
MAHARASHTRA,Raigarh,Uran,56.66019974672963,56.2295124957386,0.6544
KERALA,Ernakulam,Kunnathunad,56.71790674476303,57.229197333102434,0.241
NAGALAND,Mokokchung,Ongpangkong,57.14285714285714,54.2949667929085,0.3448
RAJASTHAN,Churu,Churu,57.17505683245213,60.26653779669523,0.2248
MADHYA PRADESH,Morena,Morena,57.53515177502864,58.822370827510525,0.0014
ANDHRA PRADESH,Krishna,Jaggayyapeta,57.60839437735103,58.20977652777353,0.2466
MAHARASHTRA,Satara,Satara,57.72842889837446,56.80548299404061,0.4997
ANDHRA PRADESH,Y.S.R.,Yerraguntla,57.73562383226074,58.53569567483065,0.0316
MAHARASHTRA,Bid,Bid,57.763484657986886,59.63768627016353,0.1054
ANDHRA PRADESH,Sri Potti Sriramulu Nellore,Sullurpeta,57.8474212034384,59.8670320291092,0.0749
GUJARAT,Ahmadabad,Daskroi,58.03981766034734,55.98754673697696,0.7724
UTTAR PRADESH,Gautam Buddha Nagar,Gautam Buddha Nagar,58.17860412260488,53.78567058908202,1.1187
MAHARASHTRA,Pune,Mawal,58.21182914458403,55.00492119693735,0.0856
ODISHA,Anugul,Talcher Sadar,58.31189776253471,58.43670193360088,0.4946
GUJARAT,Amreli,Bagasara,58.43547571459532,59.35726659100412,0.1433
PUNJAB,Rupnagar,Rup Nagar,58.57461270247606,55.92272218735504,0.679
MADHYA PRADESH,Bhind,Bhind,58.60636319211281,58.78388084109568,0.3668
MADHYA PRADESH,Dhar,Dhar,58.61506198750741,53.94509453266729,1.051
MADHYA PRADESH,Anuppur,Anuppur,58.79291349137071,60.84556954671546,0.5274
BIHAR,Rohtas,Sasaram,58.85710457934091,58.99453627023127,0.5052
RAJASTHAN,Sikar,Fatehpur,58.89941695731552,63.1219299635557,0.1915
RAJASTHAN,Chittaurgarh,Chittaurgarh,58.91289452957411,59.218728976992416,0.5053
MADHYA PRADESH,Chhatarpur,Chhatarpur,58.95090416265466,59.73218555714968,0.6811
ANDHRA PRADESH,Srikakulam,Ichchapuram,58.98049794863148,59.35078944787683,0.5054
MAHARASHTRA,Thane,Palghar,59.03418241039977,57.60079672595428,0.1907
JHARKHAND,Palamu,Bishrampur,59.11242772639381,58.138779047722224,0.6434
MADHYA PRADESH,Balaghat,Balaghat,59.1972586058392,60.25327197362839,0.4873
MADHYA PRADESH,Betul,Betul,59.32600230566888,58.22604929708515,0.1537
MADHYA PRADESH,Betul,Ghoda Dongri,59.3341532719793,56.39071910748211,0.072
BIHAR,Jehanabad,Jehanabad,59.48938775990862,59.6076640142318,0.7887
PUNJAB,Sangrur,Malerkotla,59.49659572685769,60.00434787859757,0.7127
RAJASTHAN,Nagaur,Makrana,59.522700242209226,65.1398822044594,0.2688
ODISHA,Sambalpur,Rengali,59.54056368442608,60.8271375464684,0.5227
MADHYA PRADESH,Hoshangabad,Pipariya,59.62562272082798,59.46518962181645,0.0131
ASSAM,Cachar,Silchar,59.64781784758648,59.9292481496408,0.0057
ODISHA,Rayagada,Rayagada,59.66169029022371,58.84224793258559,0.1381
ODISHA,Rayagada,Rayagada,59.66169029022371,58.84224793258559,0.4599
GUJARAT,Navsari,Jalalpore,59.66325389691536,60.142721217887726,0.3786
GUJARAT,Ahmadabad,Sanand,59.68382770291576,58.18033541048053,0.3669
MANIPUR,Bishnupur,Bishnupur,59.78686801108669,59.40502728880006,0.3753
MAHARASHTRA,Amravati,Achalpur,59.814154194053934,63.59376830268244,0.247
GUJARAT,Surat,Palsana,59.90127678349834,59.158545836494135,0.7412
ANDHRA PRADESH,Anantapur,Somandepalle,60.29711500073544,59.34875749785776,0.1926
MADHYA PRADESH,Sehore,Sehore,60.33197856607944,61.74243850992504,0.0244
BIHAR,Patna,Phulwari,60.34840679678833,62.3876847080867,0.0557
HARYANA,Hisar,Hisar,60.3533683902408,59.06377054014725,0.3097
BIHAR,Siwan,Siwan,60.38922761545297,59.64748830665096,1.5767
GUJARAT,Valsad,Umbergaon,60.46928247194946,57.45273316984416,0.3292
KARNATAKA,Ramanagara,Ramanagara,60.585715678846576,62.64522035610557,0.2568
PUNJAB,Faridkot,Faridkot,60.64768779923693,58.92094492392561,0.0374
HIMACHAL PRADESH,Solan,Solan,60.681143758898095,57.10030929015999,0.2332
KARNATAKA,Bagalkot,Bagalkot,60.740966771186265,59.66759796547031,0.0224
MANIPUR,Bishnupur,Nambol,60.82544197020136,59.88561442529192,0.269
GUJARAT,Junagadh,Keshod,60.875704764154335,60.53975737930357,0.4549
RAJASTHAN,Sirohi,Abu Road,60.90622270547762,58.62317325340955,0.2139
UTTAR PRADESH,Faizabad,Faizabad,61.0163755663765,60.2062815847117,0.8082
RAJASTHAN,Jhunjhunun,Jhunjhunun,61.1114620921858,63.633053104711166,0.3753
MAHARASHTRA,Satara,Mahabaleshwar,61.16023616641494,66.2758574220066,0.1298
WEST BENGAL,Murshidabad,Farakka,61.22556190740247,61.20729562077586,0.0148
KARNATAKA,Chikmagalur,Chikmagalur,61.22678211207461,61.51720232959448,0.2396
UTTAR PRADESH,Muzaffarnagar,Muzaffarnagar,61.243934113472505,59.49564400409976,0.6167
MADHYA PRADESH,Guna,Raghogarh,61.2442876113643,61.07468866652028,0.0161
ANDHRA PRADESH,Srikakulam,Tekkali,61.30579919722136,62.7171943289628,0.974
UTTAR PRADESH,Mau,Maunath Bhanjan,61.31641460261886,61.31427439990252,0.1409
UTTAR PRADESH,Shahjahanpur,Shahjahanpur,61.317192058813234,61.51739654114492,0.0051
MAHARASHTRA,Gondiya,Gondiya,61.32432111941184,61.3456084374723,0.7472
ANDHRA PRADESH,Visakhapatnam,Yelamanchili,61.35529318384761,61.41571622894214,0.4455
JHARKHAND,Dhanbad,Nirsa-Cum-Chirkunda,61.38889344675385,61.265453105470925,0.1129
ODISHA,Sundargarh,Rajagangapur,61.66759966532436,61.08039492242595,0.2866
PUNJAB,Barnala,Barnala,61.69889811911016,59.52529831691938,0.4656
MAHARASHTRA,Buldana,Shegaon,61.77714007532861,64.35364878077687,0.4247
ANDHRA PRADESH,East Godavari,Ramachandrapuram,61.880604573594,61.85718663806313,1.3574
BIHAR,Buxar,Buxar,61.92129510386725,61.03998080572338,1.279
GUJARAT,Mahesana,Mahesana,61.92262974315611,61.85191544738958,0.6194
RAJASTHAN,Sikar,Sikar,62.04558931737108,63.9943398524988,0.4126
MAHARASHTRA,Buldana,Malkapur,62.05764728287049,66.53675266973264,0.3817
PUNJAB,Muktsar,Muktsar,62.08667630005381,61.00862907333941,0.0355
GUJARAT,Navsari,Gandevi,62.08838821490468,62.91572318143221,0.6858
MADHYA PRADESH,Panna,Panna,62.193132305802415,64.56436539041303,0.0463
UTTARAKHAND,Nainital,Nainital,62.22729055981488,59.34789490345046,0.2554
BIHAR,Jamui,Jamui,62.36461393970204,64.01269935759109,0.0236
MIZORAM,Champhai,Khawzawl,62.37789095766887,61.56152064313939,0.1942
RAJASTHAN,Sawai Madhopur,Gangapur,62.47670319144639,63.34708776384701,0.3743
JHARKHAND,Simdega,Simdega,62.68172930697371,62.7902782161699,0.353
MAHARASHTRA,Gadchiroli,Gadchiroli,62.90018703370032,63.96691035013467,0.4292
MANIPUR,Thoubal,Thoubal,62.90452059605639,62.73312824456835,0.3234
RAJASTHAN,Ajmer,Kishangarh,62.96639895177546,62.11366035517191,0.0533
PUNJAB,Sangrur,Sangrur,63.01442342138767,61.77385892116183,0.6235
BIHAR,Nawada,Nawada,63.05713068172981,63.39049212323993,0.0142
UTTAR PRADESH,Ghaziabad,Hapur,63.06466837269791,61.81518151815182,0.4054
RAJASTHAN,Dhaulpur,Dhaulpur,63.14824609743872,63.43645173313455,0.355
UTTAR PRADESH,Unnao,Unnao,63.36453351396596,64.00294957846575,0.0336
GUJARAT,Banas Kantha,Palanpur,63.482028292533954,62.37199797951968,0.967
ASSAM,Nagaon,Nagaon,63.50014747812408,61.98660097614882,0.954
ODISHA,Baleshwar,Remuna,63.58816599031287,64.59693475945734,0.7326
ODISHA,Bhadrak,Bhadrak Rural,63.64270662476543,65.25710752280169,0.6577
ASSAM,Sonitpur,Tezpur,63.6548334940716,60.95400340715502,0.3089
PUNJAB,Rupnagar,Nangal,63.69577422614815,61.31008142970382,0.2056
MADHYA PRADESH,Indore,Mhow,63.72738902074118,63.674069330849605,0.0827
KERALA,Kannur,Taliparamba,63.74658773572078,65.20995369842392,0.2129
MAHARASHTRA,Akola,Akot,63.74853251937075,66.83989067107818,0.3328
MIZORAM,Aizawl,Thingsulthliah (Part),63.8026106732297,63.73431734317343,0.0447
NAGALAND,Dimapur,Medziphema,63.81630709346142,62.27919000430848,0.0515
MADHYA PRADESH,Shahdol,Sohagpur,63.820467007578095,67.08160939140735,0.0664
RAJASTHAN,Sawai Madhopur,Sawai Madhopur,63.83567697990605,64.66921375427307,0.3921
BIHAR,Aurangabad,Aurangabad,63.89600025424357,63.58224109285583,0.2454
KARNATAKA,Gadag,Nargund,63.93369309203661,62.96831406935034,0.242
WEST BENGAL,Nadia,Santipur,63.985399037663846,63.43852013057671,0.2133
JHARKHAND,Hazaribagh,Dadi,63.996399639964,62.38431480085007,0.4871
UTTAR PRADESH,Bulandshahr,Bulandshahr,64.01690898344474,62.47383958642292,1.2739
KERALA,Kottayam,Changanassery,64.02191512807251,64.28064003247522,0.3616
ANDHRA PRADESH,Anantapur,Kalyandurg,64.03164254163931,64.9871490228408,0.1612
KARNATAKA,Kolar,Kolar,64.07410290340158,63.305908391070055,0.4662
MANIPUR,Thoubal,Kakching,64.09164384673865,63.19473610527789,0.5634
PUNJAB,Kapurthala,Kapurthala,64.09927670498287,62.56679907410053,0.0315
ANDHRA PRADESH,Y.S.R.,Mylavaram,64.10494931425164,62.5,0.2926
MAHARASHTRA,Nashik,Nandgaon,64.11192045643384,63.28310446081621,0.0224
RAJASTHAN,Rajsamand,Rajsamand,64.16262652037085,64.02072758037225,0.6293
KARNATAKA,Chitradurga,Chitradurga,64.20275597517217,62.981962418010994,0.2155
KARNATAKA,Haveri,Ranibennur,64.28905902809882,64.06805631848276,0.1944
UTTARAKHAND,Nainital,Ramnagar,64.3633974684203,64.49822825432908,0.1476
KARNATAKA,Davanagere,Harihar,64.39312271314475,63.55418240073235,0.2975
RAJASTHAN,Hanumangarh,Hanumangarh,64.44859980358862,63.17584142871161,0.3417
HARYANA,Bhiwani,Bhiwani,64.59134762993544,63.37683371807282,0.1642
UTTAR PRADESH,Mahamaya Nagar,Hathras,64.64227435906734,63.65851825608984,0.0565
PUNJAB,Firozpur,Firozpur,64.74979327951255,63.250429608825,0.7196
MADHYA PRADESH,Chhatarpur,Maharajpur,64.82375227270563,66.37529740353781,0.5688
UTTARAKHAND,Hardwar,Roorkee,64.82720827344772,63.20712565642499,0.4405
HARYANA,Jind,Jind,64.85022881999353,63.80830332088645,0.6199
GUJARAT,Panch Mahals,Godhra,64.87991766771312,62.63917525773197,0.881
MEGHALAYA,West Khasi Hills,Nongstoin,64.8802541544477,64.68218442256043,0.0286
RAJASTHAN,Alwar,Tijara,64.91483325978693,58.00725038742528,0.2736
MAHARASHTRA,Amravati,Anjangaon Surji,64.96025555769626,69.28070416723972,0.2383
MAHARASHTRA,Nagpur,Umred,64.99481125956675,65.43734692153937,0.0199
MADHYA PRADESH,Chhindwara,Sausar,65.10027959403826,65.21697594994149,0.4021
MAHARASHTRA,Nanded,Dharmabad,65.13495081425147,65.47319932998325,0.3002
GUJARAT,Junagadh,Manavadar,65.26311827147482,66.16107521680544,0.3718
KERALA,Malappuram,Ernad,65.27040170015083,64.61850972734261,0.5196
GUJARAT,Anand,Khambhat,65.28831310666867,65.24346281674785,0.2813
NAGALAND,Dimapur,Chumukedima,65.29824561403508,65.27216927798418,0.0488
BIHAR,Purba Champaran,Motihari,65.3389234455019,67.60727611940298,1.1509
JHARKHAND,Dumka,Dumka,65.34146167896198,67.76540495017078,0.8067
JHARKHAND,Jamtara,Jamtara,65.48859629194283,64.9912995233652,0.4874
GUJARAT,Surendranagar,Dhrangadhra,65.54180177122652,63.89710580495539,0.2851
KERALA,Kasaragod,Kasaragod,65.54506596414438,65.8798852010874,0.3714
HARYANA,Gurgaon,Pataudi,65.56677665566777,66.9826364280652,0.3603
MAHARASHTRA,Gadchiroli,Desaiganj (Vadasa),65.57584891217243,67.71458323002926,0.8424
ODISHA,Subarnapur,Sonapur,65.6438673393433,65.92108039670816,0.4381
RAJASTHAN,Nagaur,Nagaur,65.64791989728076,66.30574746106215,0.2359
ANDHRA PRADESH,Chittoor,Renigunta,65.65332699996041,65.52562180050676,0.6007
HIMACHAL PRADESH,Sirmaur,Nahan,65.65734589834697,62.276193165772376,0.0262
GUJARAT,Surat,Bardoli,65.90398101390053,67.69088289771558,0.6082
ANDHRA PRADESH,Srikakulam,Narasannapeta,66.01182085073913,67.22216644915169,1.5757
UTTARAKHAND,Udham Singh Nagar,Jaspur,66.03411326072278,67.90019985816518,0.7935
BIHAR,Sheikhpura,Barbigha,66.16287353029735,65.06399963297702,0.3914
PUNJAB,Hoshiarpur,Hoshiarpur,66.21533838021509,65.34442383394466,1.0361
RAJASTHAN,Churu,Ratangarh,66.25921474770509,66.01299203779502,0.1249
KARNATAKA,Bangalore Rural,Dod Ballapur,66.27168768399902,65.55552432614745,0.3205
MANIPUR,Bishnupur,Moirang,66.27786302876557,66.58087884853684,0.1822
JAMMU & KASHMIR,Kathua,Kathua,66.33878330781374,65.53657234383343,0.0523
KERALA,Alappuzha,Mavelikkara,66.3543523002058,65.91937358260654,0.3404
KARNATAKA,Uttara Kannada,Sirsi,66.35671025317268,64.8488083358474,0.0042
GUJARAT,Patan,Sidhpur,66.39823170817553,64.7508662922691,0.1987
JHARKHAND,Dhanbad,Baghmara-Cum-Katras,66.6021554908782,66.97824159758619,0.6028
MAHARASHTRA,Ratnagiri,Ratnagiri,66.63035414103659,66.40948514237157,0.3627
BIHAR,Lakhisarai,Barahiya,66.63591182924087,65.13051396195873,0.2055
MAHARASHTRA,Wardha,Deoli,66.71628814651264,68.3789746917586,0.4744
BIHAR,Vaishali,Hajipur,66.73513883633349,67.913217623498,1.5585
JHARKHAND,Chatra,Chatra,66.89713176908457,67.43032135519634,0.7927
UTTAR PRADESH,Jyotiba Phule Nagar,Amroha,66.91264947707181,66.91476863607079,0.2839
KARNATAKA,Mandya,Mandya,66.91388476055815,66.83733236387138,0.3629
ODISHA,Khordha,Khordha,66.99124148080413,67.67172662369168,0.8315
GUJARAT,Jamnagar,Khambhalia,67.00651341853751,67.51696175709542,0.1224
MANIPUR,Thoubal,Lilong,67.09774883550591,67.97592651251188,0.3247
HIMACHAL PRADESH,Solan,Baddi,67.10980625013745,58.98846059415664,0.0073
NAGALAND,Longleng,Longleng,67.1626984126984,68.12523576009053,0.2357
PUNJAB,Firozpur,Abohar,67.22013418579364,65.90974075486085,0.032
GUJARAT,Junagadh,Mangrol,67.23575288886384,69.1024226181092,0.487
GUJARAT,Junagadh,Mangrol,67.23575288886384,69.1024226181092,0.3397
GUJARAT,Amreli,Savar Kundla,67.2531679427597,67.24496729805487,0.3313
MADHYA PRADESH,Tikamgarh,Tikamgarh,67.25475118821134,69.4899939763068,0.0095
HARYANA,Kurukshetra,Shahbad,67.26969641101277,64.54031606875073,0.0168
MAHARASHTRA,Chandrapur,Korpana,67.27100074211799,66.888807437273,0.9196
ANDHRA PRADESH,Visakhapatnam,Paravada,67.29994242947612,67.51168461694778,0.5465
RAJASTHAN,Churu,Sujangarh,67.30473982322269,68.4295100237148,0.0006
GUJARAT,Jamnagar,Dhrol,67.3668284687638,67.26863753213368,0.3094
BIHAR,Saran,Revelganj,67.3750626775865,67.43883957566574,0.422
HARYANA,Gurgaon,Sohna,67.41995665010354,65.22666107441194,0.4848
PUNJAB,Moga,Moga,67.42987349204654,66.08082562713943,0.1981
MAHARASHTRA,Yavatmal,Wani,67.4579253795608,69.13382716049384,0.1782
GUJARAT,Mahesana,Unjha,67.46705860236187,68.08995832350398,0.6886
MADHYA PRADESH,Umaria,Pali,67.49737597414057,68.19573113496307,0.0151
BIHAR,Arwal,Arwal,67.53065390829502,68.46248554266313,0.7909
BIHAR,Sitamarhi,Bairgania,67.54165594684989,70.50592827159583,0.2409
MADHYA PRADESH,Chhatarpur,Nowgong,67.56405261396125,68.00923322778254,0.3173
GUJARAT,Ahmadabad,Dholka,67.60282086995501,67.30348376412138,0.3079
KARNATAKA,Gulbarga,Chitapur,67.70092135342959,65.38109360265679,0.0455
UTTAR PRADESH,Mahoba,Mahoba,67.73058242935687,67.39111498257839,0.0663
HARYANA,Rewari,Rewari,67.8498985801217,66.84006915425586,0.7732
BIHAR,Begusarai,Barauni,67.96323524033151,68.05584896963644,1.128
RAJASTHAN,Jhalawar,Jhalrapatan,67.97455614832342,68.62940557960427,0.3343
BIHAR,Nalanda,Rajgir,68.05496877472481,67.61711732461191,0.13
KARNATAKA,Bangalore,Anekal,68.09158093029995,67.87029029320149,0.7415
ODISHA,Kendujhar,Anandapur,68.13263778196396,68.89330922242316,0.283
MAHARASHTRA,Solapur,Barshi,68.14636541449005,69.09677500031262,0.1859
RAJASTHAN,Bundi,Indragarh,68.17210194573856,68.78196628149271,0.1924
HARYANA,Kurukshetra,Thanesar,68.22377462998902,66.64977552562564,0.0193
BIHAR,Bhagalpur,Naugachhia,68.22532183282824,68.93920122106334,0.5123
MAHARASHTRA,Washim,Karanja,68.24163798263993,72.50855499338694,0.2168
MAHARASHTRA,Washim,Karanja,68.24163798263993,72.50855499338694,0.3143
ANDHRA PRADESH,Prakasam,Pamur,68.26253233254519,67.89286433510102,0.0072
KARNATAKA,Shimoga,Sagar,68.30296773443067,67.48491610876933,0.1793
HARYANA,Palwal,Palwal,68.31406431171766,66.86785297212298,0.6411
MAHARASHTRA,Bid,Parli,68.32435029664911,69.93045704598138,0.006
BIHAR,Sheikhpura,Sheikhpura,68.38013979126782,67.9550533505398,0.503
PUDUCHERRY,Puducherry,Villianur Taluk,68.46650850064235,68.21014607812003,0.4928
ODISHA,Kalahandi,Sadar,68.50065010606994,70.53901941527536,0.3027
ODISHA,Kalahandi,Sadar,68.50065010606994,70.53901941527536,0.2077
UTTAR PRADESH,Muzaffarnagar,Shamli,68.50946569594544,67.7319423850879,0.1168
JHARKHAND,Dhanbad,Topchanchi,68.55677045707779,67.90784118947673,0.4032
HIMACHAL PRADESH,Kangra,Dharmsala,68.6588152575145,66.38789581205312,0.569
JHARKHAND,Purbi Singhbhum,Ghatshila,68.72791655440514,68.51589605607874,0.3165
KERALA,Thiruvananthapuram,Chirayinkeezhu,68.82053384205464,69.02692162536168,0.2634
GUJARAT,Sabar Kantha,Himatnagar,68.91537112835425,68.90350811466934,0.7881
PUNJAB,Patiala,Samana,68.9187790998448,68.26608187134504,0.6257
ODISHA,Nabarangapur,Nabarangapur P.S,68.94255907596862,68.29507838929104,0.7057
MAHARASHTRA,Ahmadnagar,Shrirampur,68.94539130434782,69.27671995384041,0.4602
PUNJAB,Patiala,Nabha,69.17788454601855,68.41988787252878,0.7958
MAHARASHTRA,Washim,Washim,69.28264651942881,71.28225219678738,0.4858
BIHAR,Gopalganj,Gopalganj,69.32541327490468,70.32516973145323,0.9021
NAGALAND,Peren,Jalukie,69.33535275263287,67.84774600947202,0.1262
ODISHA,Puri,Konark,69.4921725849561,71.60202360876897,0.0572
KERALA,Ernakulam,Kothamangalam,69.51967886310155,69.99489535477285,0.1033
JHARKHAND,Saraikela-Kharsawan,Chandil,69.55029788096158,73.01795063575169,0.3826
KARNATAKA,Bellary,Sandur,69.59567738737111,65.92275337545854,0.2037
GUJARAT,Sabar Kantha,Modasa,69.61347557551937,69.1713000908225,0.4508
ANDHRA PRADESH,Chittoor,Narayanavanam,69.6201506438811,70.0832799487508,0.4121
ODISHA,Balangir,Kantabanji,69.74415863551272,71.85394229107874,0.2316
ASSAM,Tinsukia,Tinsukia,69.74689006029253,67.65083158829526,0.1909
MAHARASHTRA,Nandurbar,Nandurbar,69.78141005753227,71.14062456857278,0.3789
UTTAR PRADESH,Bulandshahr,Khurja,69.8529850904418,68.5299623356413,0.6817
PUNJAB,Gurdaspur,Batala,69.88212596409777,68.85029524140327,1.0995
MADHYA PRADESH,Bhind,Lahar,69.88666093586485,71.49378969114234,0.6543
BIHAR,Darbhanga,Benipur,69.91615972391425,70.09579341940858,0.7464
ODISHA,Balangir,Balangir,69.96523796857659,71.69714138552665,0.6527
KARNATAKA,Bangalore Rural,Devanahalli,69.98549770539351,68.68568958063122,0.3638
KARNATAKA,Chikkaballapura,Chikkaballapura,70.05119132758686,68.43732791121278,0.3234
MAHARASHTRA,Amravati,Warud,70.11787504889236,71.76805900591215,0.2192
ODISHA,Sundargarh,Lathikata,70.19640988489093,68.7060097455333,0.19
GUJARAT,Patan,Patan,70.24628459553261,68.77701839195421,0.478
UTTAR PRADESH,Hamirpur,Rath,70.29148647599564,72.52455340823239,0.182
BIHAR,Rohtas,Bikramganj,70.36957784367071,68.81653099561679,0.1404
MADHYA PRADESH,Datia,Datia,70.4116413214473,72.67766529821252,0.3282
PUNJAB,Mansa,Mansa,70.42906478957546,69.79536766359344,0.5236
RAJASTHAN,Bundi,Keshoraipatan,70.53322683083637,70.75584883023396,0.1481
MADHYA PRADESH,Seoni,Seoni,70.54860747399985,70.55845552553576,0.0112
MADHYA PRADESH,Barwani,Anjad,70.61532442854748,71.87344432767298,0.0827
MAHARASHTRA,Buldana,Khamgaon,70.62443083294869,72.67405423883318,0.3101
MAHARASHTRA,Wardha,Arvi,70.66604558127428,72.56141359000144,0.4328
RAJASTHAN,Jaipur,Amber,70.7138195373945,67.27411289675642,0.264
GUJARAT,Mahesana,Visnagar,70.73244205822014,70.53529390460324,0.8205
JHARKHAND,Khunti,Khunti,70.74476637617776,70.55715853212502,0.323
KARNATAKA,Bellary,Siruguppa,70.74885546108568,69.97316979685704,0.1668
JHARKHAND,Ranchi,Ratu,70.7712401227715,69.2467748647524,0.5894
PUNJAB,Sangrur,Sunam,70.82365878658024,70.26699782676188,0.1666
MAHARASHTRA,Yavatmal,Digras,70.953530320136,72.92631201648796,0.3541
ASSAM,Karbi Anglong,Diphu,70.95670174228049,68.54430925877988,0.004
ANDHRA PRADESH,Visakhapatnam,Payakaraopeta,70.995670995671,71.1175312984131,0.1657
JHARKHAND,Deoghar,Madhupur,71.04137395935999,70.55605650736399,0.4168
UTTAR PRADESH,Muzaffarnagar,Kairana,71.06032538797177,71.67879019908116,0.0602
GUJARAT,Ahmadabad,Viramgam,71.11955008976474,70.15159307422918,0.2588
GUJARAT,Surendranagar,Chotila,71.15075502026215,69.59031152110106,0.0961
ASSAM,Nalbari,Nalbari,71.15084029814113,70.22661747837678,0.0251
MAHARASHTRA,Pune,Khed,71.2665179642581,67.16929541502056,0.3065
MAHARASHTRA,Pune,Khed,71.2665179642581,67.16929541502056,0.2062
PUNJAB,Fatehgarh Sahib,Fatehgarh Sahib,71.28658554667035,69.78952446238607,0.53
GUJARAT,Bhavnagar,Gariadhar,71.29679732151915,72.29426002766252,0.6631
BIHAR,Begusarai,Bakhri,71.41766062085554,71.36632430750079,0.5009
JHARKHAND,Pashchimi Singhbhum,Chakradharpur,71.44221102989093,72.29654672784352,0.3269
GUJARAT,Bhavnagar,Sihor,71.45913040200531,69.87648673376029,0.6239
HARYANA,Sirsa,Sirsa,71.47351985836366,70.45479340465921,0.2564
MAHARASHTRA,Aurangabad,Gangapur,71.52434002038224,69.6912719909538,0.489
ANDHRA PRADESH,Y.S.R.,Muddanur,71.55618925682361,72.52042007001167,0.032
GUJARAT,Amreli,Lathi,71.5703387152595,72.39105283455457,0.4056
GUJARAT,Vadodara,Dabhoi,71.61501900087526,73.67597249307195,0.2842
ODISHA,Nayagarh,Nayagarh,71.63368645479379,72.12913476816409,1.958
